CODE;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOM_CASE;L_GEN_CASE;L_DAT_CASE;L_ACC_CASE;L_INS_CASE;L_LOC_CASE;L_VOC_CASE;L_QULITATIVE_ADJ_P;L_RELATIVE_ADJ;L_QUALITATIVE_ADJ_CMP;L_QUALITATIVE_ADJ_SUP;L_DIRECT_ADJ;L_INDIRECT_ADJ;L_ANIM_NOUN;L_INANIM_NOUN;L_NOUN_NEUTRAL;L_NOUN_FAMININE;L_NOUN_MASCULINE;L_FEMININE_NAMES;L_MASCULINE_NAMES;L_GIVEN_NAMES;L_SURNAMES;L_FLAT_MULTIWORD;L_DIMINUTIVES;L_DIRECT_OBJ;L_INDIRECT_OBJ;L_NUM_CARD;L_NUM_ORD;L_PRON_DEM;L_PRON_PRS;L_PRON_TOT;L_PRON_REL;L_PRON_INT;L_PRON_RELATIVE;L_PRON_RFL;L_PRON_POS;L_PRON_NEG;L_ADV_POS;L_ADV_CMP;L_ADV_SUP;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;POS_PRO;POS_OTHER;VF_ROOT_VERB_IMPERFECT;VF_ALL_VERB_IMPERFECT;VF_ROOT_VERB_PERFECT;VF_ALL_VERB_PERFECT;VF_PRESENT_IND_IMPERFECT;VF_PAST_IND_PERFECT;VF_PAST_IND_IMPERFECT;VF_FUT_IND_PERFECT;VF_FUT_IND_IMPERFECT_SIMPLE;VF_FUT_IND_COMPLEX;VF_FIRST_CONJ;VF_SECOND_CONJ;VF_THIRD_CONJ;VF_FOURTH_CONJ;VF_INFINITIVE;VF_PASSIVE;VF_TRANSITIVE;VF_INTRANSITIVE;VF_IMPERSONAL_VERBS;VF_PARTICIPLE_PASSIVE;VF_PARTICIPLE_ACTIVE;VF_ADV_PRF_PART;VF_ADV_IMPRF_PART;SY_DIRECT_SPEECH;SY_NEGATIVE;SY_PARATAXIS;SY_NON_FINITE;SY_QUOTATIONS;SY_EXCLAMATION;SY_QUESTION;SY_ELLIPSES;SY_POSITIONING;SY_CONDITIONAL;SY_IMPERATIVE;SY_AMPLIFIED_SENT
1786;0,4194690265486726;0,008849557522123894;0,002654867256637168;0,18938053097345134;0,08053097345132744;0,0;0,004424778761061947;0,0;0,5584070796460177;0,24424778761061947;0,431858407079646;0,08938053097345133;0,06283185840707965;0,16283185840707964;0,05132743362831858;0,08849557522123894;0,0017699115044247787;0,05398230088495575;0,0;0,016814159292035398;0,0008849557522123894;0,021238938053097345;0,04070796460176991;0,0035398230088495575;0,0008849557522123894;0,05221238938053097;0,01415929203539823;0,034513274336283185;0,1920353982300885;0,033628318584070796;0,07964601769911504;0,11238938053097346;0,002654867256637168;0,0;0,0017699115044247787;0,0008849557522123894;0,010619469026548672;0,0;0,05486725663716814;0,06548672566371681;0,022123893805309734;0,0017699115044247787;0,02566371681415929;0,050442477876106194;0,008849557522123894;0,019469026548672566;0,006194690265486726;0,018584070796460177;0,002654867256637168;0,01415929203539823;0,004424778761061947;0,016814159292035398;0,002654867256637168;0,0;0,11415929203539824;0,23539823008849559;0,06637168141592921;0,06637168141592921;0,047787610619469026;0,002654867256637168;0,06814159292035399;0,04336283185840708;0,019469026548672566;0,08230088495575222;0,05663716814159292;0,0;0,02831858407079646;0,06017699115044248;0,01415929203539823;0,04513274336283186;0,04247787610619469;0,01592920353982301;0,008849557522123894;0,007079646017699115;0,0;0,008849557522123894;0,06548672566371681;0,13893805309734514;0,012389380530973451;0,0;0,02743362831858407;0,0;0,06814159292035399;0,01415929203539823;0,03274336283185841;0,008849557522123894;0,0;0,0;0,0008849557522123894;0,7584070796460177;0,3831858407079646;0,23628318584070795;0,023008849557522124;0,023008849557522124;0,011504424778761062;0,008849557522123894;0,002654867256637168;0,0;0,0017699115044247787;0,0008849557522123894;0,0
1787;0,5020576131687243;0,17695473251028807;0,0411522633744856;0,2716049382716049;0,13991769547325103;0,0;0,00823045267489712;0,00411522633744856;0,5925925925925926;0,102880658436214;0,4897119341563786;0,06584362139917696;0,06584362139917696;0,12757201646090535;0,0411522633744856;0,09465020576131687;0,00411522633744856;0,02880658436213992;0,0;0,012345679012345678;0,0;0,01646090534979424;0,09465020576131687;0,00411522633744856;0,00823045267489712;0,102880658436214;0,0205761316872428;0,0411522633744856;0,1522633744855967;0,012345679012345678;0,07818930041152264;0,102880658436214;0,01646090534979424;0,037037037037037035;0,024691358024691357;0,02880658436213992;0,10699588477366255;0,0;0,0205761316872428;0,05761316872427984;0,02880658436213992;0,01646090534979424;0,00823045267489712;0,00823045267489712;0,0;0,00823045267489712;0,0;0,00411522633744856;0,00411522633744856;0,00411522633744856;0,0;0,0;0,0;0,0;0,06172839506172839;0,37037037037037035;0,12345679012345678;0,00823045267489712;0,01646090534979424;0,0;0,02880658436213992;0,0;0,0205761316872428;0,05761316872427984;0,00823045267489712;0,0;0,01646090534979424;0,03292181069958848;0,0205761316872428;0,02880658436213992;0,02880658436213992;0,012345679012345678;0,00411522633744856;0,012345679012345678;0,0;0,0;0,06584362139917696;0,11522633744855967;0,00823045267489712;0,0;0,00411522633744856;0,0;0,04938271604938271;0,012345679012345678;0,0205761316872428;0,00411522633744856;0,0;0,0;0,0;0,23045267489711935;0,0;0,18106995884773663;0,01646090534979424;0,024691358024691357;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1788;0,43478260869565216;0,021739130434782608;0,017391304347826087;0,19130434782608696;0,06956521739130435;0,0;0,0;0,0;0,5760869565217391;0,2108695652173913;0,391304347826087;0,10869565217391304;0,07608695652173914;0,15217391304347827;0,04782608695652174;0,1108695652173913;0,0;0,034782608695652174;0,0;0,02826086956521739;0,0;0,015217391304347827;0,07391304347826087;0,002173913043478261;0,0;0,06956521739130435;0,02391304347826087;0,043478260869565216;0,18478260869565216;0,041304347826086954;0,09782608695652174;0,0891304347826087;0,008695652173913044;0,008695652173913044;0,008695652173913044;0,008695652173913044;0,05652173913043478;0,0;0,02608695652173913;0,07608695652173914;0,05217391304347826;0,013043478260869565;0,015217391304347827;0,03260869565217391;0,004347826086956522;0,017391304347826087;0,0;0,013043478260869565;0,002173913043478261;0,010869565217391304;0,002173913043478261;0,004347826086956522;0,0;0,0;0,11521739130434783;0,25;0,09130434782608696;0,05;0,04782608695652174;0,0;0,041304347826086954;0,015217391304347827;0,04782608695652174;0,10652173913043478;0,021739130434782608;0,0;0,02608695652173913;0,05217391304347826;0,034782608695652174;0,05;0,034782608695652174;0,030434782608695653;0,013043478260869565;0,008695652173913044;0,0;0,017391304347826087;0,0891304347826087;0,13043478260869565;0,004347826086956522;0,0;0,013043478260869565;0,004347826086956522;0,08260869565217391;0,013043478260869565;0,034782608695652174;0,010869565217391304;0,0;0,0;0,0;0,5173913043478261;0,11521739130434783;0,4152173913043478;0,008695652173913044;0,017391304347826087;0,0;0,0;0,002173913043478261;0,0;0,0;0,0;0,0
1789;0,38545454545454544;0,04051948051948052;0,016103896103896103;0,2135064935064935;0,06857142857142857;0,002077922077922078;0,009870129870129871;0,0;0,5750649350649351;0,20415584415584415;0,4264935064935065;0,055584415584415584;0,05090909090909091;0,16623376623376623;0,06753246753246753;0,06025974025974026;0,0036363636363636364;0,056623376623376624;0,0;0,01922077922077922;0,0005194805194805195;0,02077922077922078;0,04363636363636364;0,0005194805194805195;0,0015584415584415584;0,055584415584415584;0,011948051948051949;0,02961038961038961;0,19064935064935065;0,03272727272727273;0,07532467532467532;0,10909090909090909;0,007792207792207792;0,014025974025974027;0,011948051948051949;0,009870129870129871;0,028051948051948054;0,0015584415584415584;0,05818181818181818;0,05818181818181818;0,017142857142857144;0,002077922077922078;0,03428571428571429;0,04987012987012987;0,007272727272727273;0,014545454545454545;0,001038961038961039;0,011428571428571429;0,004155844155844156;0,01038961038961039;0,001038961038961039;0,014025974025974027;0,003116883116883117;0,0;0,11532467532467533;0,2607792207792208;0,0664935064935065;0,06285714285714286;0,04155844155844156;0,001038961038961039;0,055584415584415584;0,025974025974025976;0,015064935064935066;0,08;0,05454545454545454;0,0;0,039480519480519484;0,0722077922077922;0,013506493506493506;0,03428571428571429;0,044675324675324674;0,00935064935064935;0,0212987012987013;0,005714285714285714;0,001038961038961039;0,005194805194805195;0,06181818181818182;0,13766233766233765;0,011948051948051949;0,0;0,01922077922077922;0,0;0,08051948051948052;0,012467532467532468;0,0187012987012987;0,0036363636363636364;0,0;0,0015584415584415584;0,0005194805194805195;0,6857142857142857;0,1651948051948052;0,2976623376623377;0,019740259740259742;0,025454545454545455;0,003116883116883117;0,0015584415584415584;0,002077922077922078;0,0005194805194805195;0,0;0,008831168831168832;0,0
179;0,5117056856187291;0,056856187290969896;0,048494983277591976;0,1605351170568562;0,08695652173913043;0,0;0,0016722408026755853;0,0;0,6003344481605352;0,20735785953177258;0,47491638795986624;0,10033444816053512;0,10367892976588629;0,16387959866220736;0,033444816053511704;0,11204013377926421;0,010033444816053512;0,06688963210702341;0,0;0,015050167224080268;0,0;0,028428093645484948;0,05852842809364549;0,0;0,0;0,08193979933110368;0,006688963210702341;0,1020066889632107;0,16722408026755853;0,05351170568561873;0,11036789297658862;0,10367892976588629;0,015050167224080268;0,030100334448160536;0,021739130434782608;0,023411371237458192;0,12374581939799331;0,0033444816053511705;0,05852842809364549;0,056856187290969896;0,0016722408026755853;0,008361204013377926;0,026755852842809364;0,021739130434782608;0,0016722408026755853;0,02508361204013378;0,0;0,015050167224080268;0,0;0,0033444816053511705;0,0;0,006688963210702341;0,0033444816053511705;0,0;0,10367892976588629;0,32608695652173914;0,08695652173913043;0,043478260869565216;0,0451505016722408;0,0;0,043478260869565216;0,01839464882943144;0,0;0,10033444816053512;0,04013377926421405;0,0;0,020066889632107024;0,05518394648829431;0,013377926421404682;0,04180602006688963;0,03511705685618729;0,026755852842809364;0,01839464882943144;0,0;0,0;0,0;0,08528428093645485;0,1488294314381271;0,01839464882943144;0,0;0,01839464882943144;0,0;0,07357859531772576;0,006688963210702341;0,023411371237458192;0,0;0,0033444816053511705;0,0;0,0016722408026755853;0,5250836120401338;0,21906354515050167;0,13712374581939799;0,008361204013377926;0,023411371237458192;0,0016722408026755853;0,0;0,0;0,0016722408026755853;0,0033444816053511705;0,0;0,0
1790;0,43188854489164086;0,020123839009287926;0,0030959752321981426;0,19195046439628483;0,08204334365325078;0,0030959752321981426;0,0030959752321981426;0,0;0,6130030959752322;0,1826625386996904;0,4195046439628483;0,06811145510835913;0,10526315789473684;0,17492260061919504;0,058823529411764705;0,15789473684210525;0,010835913312693499;0,02786377708978328;0,0;0,010835913312693499;0,0;0,029411764705882353;0,05727554179566564;0,0;0,0;0,05417956656346749;0,03715170278637771;0,03869969040247678;0,24613003095975233;0,04179566563467492;0,10526315789473684;0,13312693498452013;0,0;0,0030959752321981426;0,0015479876160990713;0,0015479876160990713;0,018575851393188854;0,0;0,04179566563467492;0,04179566563467492;0,04953560371517028;0,006191950464396285;0,02631578947368421;0,006191950464396285;0,0030959752321981426;0,009287925696594427;0,0;0,034055727554179564;0,0;0,0;0,0015479876160990713;0,006191950464396285;0,0046439628482972135;0,0046439628482972135;0,09907120743034056;0,30495356037151705;0,08668730650154799;0,04953560371517028;0,017027863777089782;0,0;0,0696594427244582;0,02321981424148607;0,04953560371517028;0,07275541795665634;0,02321981424148607;0,0;0,02476780185758514;0,06191950464396285;0,0046439628482972135;0,021671826625386997;0,05108359133126935;0,007739938080495356;0,010835913312693499;0,0030959752321981426;0,0;0,0;0,0913312693498452;0,13003095975232198;0,01393188854489164;0,0;0,02321981424148607;0,0046439628482972135;0,058823529411764705;0,009287925696594427;0,02476780185758514;0,021671826625386997;0,0;0,0;0,0;0,5696594427244582;0,42105263157894735;0,5309597523219814;0,006191950464396285;0,018575851393188854;0,0;0,0;0,0015479876160990713;0,0030959752321981426;0,0030959752321981426;0,0;0,0
1791;0,6114285714285714;0,03428571428571429;0,02857142857142857;0,1657142857142857;0,09714285714285714;0,0;0,0;0,0;0,6457142857142857;0,18857142857142858;0,5542857142857143;0,10285714285714286;0,05142857142857143;0,22285714285714286;0,05142857142857143;0,1657142857142857;0,0;0,05714285714285714;0,0;0,005714285714285714;0,0;0,011428571428571429;0,08571428571428572;0,0;0,0;0,05714285714285714;0,05142857142857143;0,03428571428571429;0,26285714285714284;0,06285714285714286;0,08571428571428572;0,12571428571428572;0,022857142857142857;0,0;0,011428571428571429;0,011428571428571429;0,045714285714285714;0,0;0,06857142857142857;0,05714285714285714;0,04;0,022857142857142857;0,04;0,017142857142857144;0,0;0,017142857142857144;0,0;0,017142857142857144;0,0;0,005714285714285714;0,0;0,0;0,0;0,0;0,13142857142857142;0,3314285714285714;0,09714285714285714;0,02857142857142857;0,022857142857142857;0,0;0,06285714285714286;0,005714285714285714;0,03428571428571429;0,09714285714285714;0,022857142857142857;0,0;0,017142857142857144;0,04;0,022857142857142857;0,08;0,02857142857142857;0,04;0,005714285714285714;0,011428571428571429;0,011428571428571429;0,0;0,08;0,17714285714285713;0,005714285714285714;0,0;0,02857142857142857;0,0;0,09142857142857143;0,005714285714285714;0,04;0,005714285714285714;0,0;0,0;0,0;0,0;0,2;0,41714285714285715;0,005714285714285714;0,0;0,0;0,0;0,0;0,017142857142857144;0,011428571428571429;0,0;0,0
1792;0,4068241469816273;0,013123359580052493;0,005249343832020997;0,16272965879265092;0,04199475065616798;0,0;0,0026246719160104987;0,0;0,6351706036745407;0,19160104986876642;0,3937007874015748;0,07874015748031496;0,12073490813648294;0,2152230971128609;0,03412073490813648;0,22572178477690288;0,0;0,04199475065616798;0,0;0,03412073490813648;0,0;0,015748031496062992;0,07874015748031496;0,0026246719160104987;0,0;0,09186351706036745;0,005249343832020997;0,026246719160104987;0,31758530183727035;0,023622047244094488;0,13385826771653545;0,1784776902887139;0,005249343832020997;0,0;0,0026246719160104987;0,0026246719160104987;0,031496062992125984;0,0;0,02099737532808399;0,07086614173228346;0,11811023622047244;0,03412073490813648;0,010498687664041995;0,010498687664041995;0,0;0,0026246719160104987;0,0;0,015748031496062992;0,0;0,0026246719160104987;0,0;0,007874015748031496;0,005249343832020997;0,0;0,06036745406824147;0,3569553805774278;0,09711286089238845;0,02099737532808399;0,013123359580052493;0,0;0,03412073490813648;0,005249343832020997;0,08661417322834646;0,13910761154855644;0,013123359580052493;0,0;0,02099737532808399;0,028871391076115485;0,015748031496062992;0,023622047244094488;0,015748031496062992;0,005249343832020997;0,007874015748031496;0,015748031496062992;0,0026246719160104987;0,010498687664041995;0,06824146981627296;0,1889763779527559;0,06561679790026247;0,0;0,007874015748031496;0,0;0,04461942257217848;0,0026246719160104987;0,01837270341207349;0,0026246719160104987;0,0;0,0;0,0;0,5931758530183727;0,06036745406824147;0,6404199475065617;0,005249343832020997;0,010498687664041995;0,0;0,0;0,015748031496062992;0,0;0,0;0,0;0,0
1793;0,5634517766497462;0,0;0,0;0,17766497461928935;0,030456852791878174;0,04060913705583756;0,015228426395939087;0,0;0,6040609137055838;0,19796954314720813;0,5177664974619289;0,1065989847715736;0,09137055837563451;0,26903553299492383;0,116751269035533;0,17766497461928935;0,005076142131979695;0,03553299492385787;0,0;0,01015228426395939;0,0;0,01015228426395939;0,09644670050761421;0,0;0,005076142131979695;0,09644670050761421;0,015228426395939087;0,030456852791878174;0,3350253807106599;0,07614213197969544;0,06598984771573604;0,2182741116751269;0,0;0,0;0,0;0,0;0,02030456852791878;0,0;0,030456852791878174;0,030456852791878174;0,01015228426395939;0,0;0,005076142131979695;0,005076142131979695;0,0;0,0;0,0;0,015228426395939087;0,0;0,0;0,0;0,005076142131979695;0,005076142131979695;0,01015228426395939;0,07614213197969544;0,36548223350253806;0,1116751269035533;0,04060913705583756;0,01015228426395939;0,0;0,08121827411167512;0,015228426395939087;0,005076142131979695;0,09137055837563451;0,005076142131979695;0,0;0,025380710659898477;0,06598984771573604;0,005076142131979695;0,005076142131979695;0,03553299492385787;0,005076142131979695;0,0;0,0;0,0;0,0;0,04568527918781726;0,2893401015228426;0,02030456852791878;0,0;0,03553299492385787;0,0;0,03553299492385787;0,005076142131979695;0,005076142131979695;0,0;0,0;0,0;0,0;0,0;0,26903553299492383;0,1319796954314721;0,01015228426395939;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1794;0,5038167938931297;0,04198473282442748;0,011450381679389313;0,1946564885496183;0,08015267175572519;0,0;0,0;0,0;0,5458015267175572;0,25190839694656486;0,42366412213740456;0,1297709923664122;0,10687022900763359;0,14122137404580154;0,05343511450381679;0,10305343511450382;0,007633587786259542;0,0648854961832061;0,0;0,011450381679389313;0,0;0,011450381679389313;0,030534351145038167;0,0;0,0;0,04198473282442748;0,0;0,022900763358778626;0,22900763358778625;0,022900763358778626;0,08015267175572519;0,1450381679389313;0,007633587786259542;0,003816793893129771;0,003816793893129771;0,007633587786259542;0,03816793893129771;0,0;0,019083969465648856;0,04961832061068702;0,04580152671755725;0,003816793893129771;0,026717557251908396;0,015267175572519083;0,0;0,019083969465648856;0,0;0,019083969465648856;0,0;0,003816793893129771;0,0;0,007633587786259542;0,011450381679389313;0,0;0,08015267175572519;0,29389312977099236;0,04198473282442748;0,06870229007633588;0,04198473282442748;0,0;0,06870229007633588;0,026717557251908396;0,03816793893129771;0,11450381679389313;0,022900763358778626;0,0;0,019083969465648856;0,05725190839694656;0,011450381679389313;0,022900763358778626;0,05343511450381679;0,019083969465648856;0,0;0,0;0,0;0,0;0,06870229007633588;0,14122137404580154;0,011450381679389313;0,0;0,007633587786259542;0,0;0,06870229007633588;0,007633587786259542;0,015267175572519083;0,0;0,0;0,0;0,0;0,6793893129770993;0,3282442748091603;0,5076335877862596;0,019083969465648856;0,03435114503816794;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1795;0,4849624060150376;0,08364661654135339;0,07988721804511278;0,19266917293233082;0,05451127819548872;0,0;0,012218045112781954;0,0;0,6278195488721805;0,17857142857142858;0,5197368421052632;0,06390977443609022;0,06860902255639098;0,20394736842105263;0,08552631578947369;0,07706766917293233;0,005639097744360902;0,06015037593984962;0,0;0,02725563909774436;0,0;0,015977443609022556;0,08176691729323309;0,0;0,004699248120300752;0,09116541353383459;0,012218045112781954;0,05827067669172932;0,2161654135338346;0,021616541353383457;0,09304511278195489;0,15789473684210525;0,016917293233082706;0,05827067669172932;0,03853383458646616;0,03665413533834586;0,09022556390977443;0,0009398496240601503;0,05263157894736842;0,06672932330827068;0,023496240601503758;0,007518796992481203;0,014097744360902255;0,022556390977443608;0,006578947368421052;0,012218045112781954;0,0;0,008458646616541353;0,006578947368421052;0,008458646616541353;0,0009398496240601503;0,007518796992481203;0,0009398496240601503;0,0;0,08834586466165413;0,3580827067669173;0,10244360902255639;0,03665413533834586;0,03195488721804511;0,0;0,03665413533834586;0,019736842105263157;0,022556390977443608;0,09022556390977443;0,019736842105263157;0,0;0,023496240601503758;0,04887218045112782;0,019736842105263157;0,03853383458646616;0,03477443609022556;0,015037593984962405;0,005639097744360902;0,006578947368421052;0,0018796992481203006;0,0;0,07800751879699248;0,17857142857142858;0,015037593984962405;0,0;0,017857142857142856;0,0;0,06860902255639098;0,0018796992481203006;0,010338345864661654;0,010338345864661654;0,0009398496240601503;0,0018796992481203006;0,0018796992481203006;0,7659774436090225;0,17387218045112782;0,14285714285714285;0,015037593984962405;0,05075187969924812;0,0;0,0;0,0009398496240601503;0,0009398496240601503;0,0;0,0009398496240601503;0,0
1796;0,4790874524714829;0,022813688212927757;0,011406844106463879;0,1520912547528517;0,07034220532319392;0,0;0,0038022813688212928;0,0;0,5418250950570342;0,2338403041825095;0,435361216730038;0,10076045627376426;0,08365019011406843;0,14638783269961977;0,057034220532319393;0,08935361216730038;0,0038022813688212928;0,03802281368821293;0,0;0,022813688212927757;0,0;0,02091254752851711;0,049429657794676805;0,0;0,0;0,051330798479087454;0,02091254752851711;0,017110266159695818;0,21673003802281368;0,034220532319391636;0,10456273764258556;0,09125475285171103;0,0;0,011406844106463879;0,005703422053231939;0,005703422053231939;0,10646387832699619;0,0;0,034220532319391636;0,0779467680608365;0,03802281368821293;0,009505703422053232;0,024714828897338403;0,019011406844106463;0,0019011406844106464;0,022813688212927757;0,0019011406844106464;0,017110266159695818;0,005703422053231939;0,0076045627376425855;0,0019011406844106464;0,011406844106463879;0,0038022813688212928;0,0;0,11787072243346007;0,25665399239543724;0,07034220532319392;0,039923954372623575;0,053231939163498096;0,0;0,053231939163498096;0,011406844106463879;0,034220532319391636;0,11596958174904944;0,022813688212927757;0,0;0,02091254752851711;0,057034220532319393;0,017110266159695818;0,045627376425855515;0,034220532319391636;0,013307984790874524;0,0076045627376425855;0,013307984790874524;0,0038022813688212928;0,028517110266159697;0,08745247148288973;0,11787072243346007;0,015209125475285171;0,0;0,030418250950570342;0,0019011406844106464;0,058935361216730035;0,017110266159695818;0,024714828897338403;0,0076045627376425855;0,0;0,0;0,0;0,0;0,14258555133079848;0,14258555133079848;0,0076045627376425855;0,0;0,0;0,0019011406844106464;0,0038022813688212928;0,0019011406844106464;0,0;0,0;0,0
1797;0,4847328244274809;0,05152671755725191;0,03244274809160305;0,1965648854961832;0,07061068702290077;0,0;0,0019083969465648854;0,0;0,6125954198473282;0,17938931297709923;0,4847328244274809;0,07251908396946564;0,07442748091603053;0,18702290076335878;0,06297709923664122;0,12022900763358779;0,0;0,04961832061068702;0,0;0,022900763358778626;0,0;0,009541984732824428;0,05343511450381679;0,0;0,0057251908396946565;0,04770992366412214;0,02099236641221374;0,03244274809160305;0,24427480916030533;0,061068702290076333;0,07251908396946564;0,12786259541984732;0,003816793893129771;0,030534351145038167;0,013358778625954198;0,02099236641221374;0,06870229007633588;0,0;0,03816793893129771;0,06679389312977099;0,011450381679389313;0,003816793893129771;0,030534351145038167;0,022900763358778626;0,007633587786259542;0,003816793893129771;0,0;0,02480916030534351;0,003816793893129771;0,003816793893129771;0,0019083969465648854;0,007633587786259542;0,0;0,0;0,1297709923664122;0,3282442748091603;0,06870229007633588;0,04389312977099236;0,022900763358778626;0,0;0,04770992366412214;0,022900763358778626;0,009541984732824428;0,08587786259541985;0,03244274809160305;0,0;0,03625954198473282;0,08015267175572519;0,015267175572519083;0,03435114503816794;0,04961832061068702;0,019083969465648856;0,022900763358778626;0,0057251908396946565;0,0;0,0057251908396946565;0,07251908396946564;0,19083969465648856;0,003816793893129771;0,0;0,02480916030534351;0,003816793893129771;0,08587786259541985;0,009541984732824428;0,03244274809160305;0,0057251908396946565;0,0;0,0;0,0;0,6068702290076335;0,33587786259541985;0,48282442748091603;0,0057251908396946565;0,02862595419847328;0,0019083969465648854;0,0;0,0;0,007633587786259542;0,003816793893129771;0,0019083969465648854;0,0
1798;0,48863636363636365;0,045454545454545456;0,03977272727272727;0,17613636363636365;0,03977272727272727;0,0;0,005681818181818182;0,0;0,6590909090909091;0,1534090909090909;0,48295454545454547;0,08522727272727272;0,09659090909090909;0,2159090909090909;0,08522727272727272;0,14204545454545456;0,0;0,056818181818181816;0,0;0,017045454545454544;0,0;0,028409090909090908;0,06818181818181818;0,0;0,0;0,07954545454545454;0,017045454545454544;0,022727272727272728;0,2897727272727273;0,05113636363636364;0,056818181818181816;0,20454545454545456;0,0;0,03977272727272727;0,011363636363636364;0,028409090909090908;0,07954545454545454;0,0;0,03977272727272727;0,056818181818181816;0,056818181818181816;0,005681818181818182;0,022727272727272728;0,011363636363636364;0,0;0,011363636363636364;0,0;0,005681818181818182;0,0;0,0;0,0;0,0;0,011363636363636364;0,0;0,07954545454545454;0,35795454545454547;0,09659090909090909;0,03409090909090909;0,0;0,0;0,03977272727272727;0,005681818181818182;0,056818181818181816;0,10795454545454546;0,03409090909090909;0,0;0,03409090909090909;0,045454545454545456;0,017045454545454544;0,028409090909090908;0,03977272727272727;0,022727272727272728;0,005681818181818182;0,005681818181818182;0,005681818181818182;0,0;0,03977272727272727;0,2784090909090909;0,022727272727272728;0,0;0,0;0,0;0,06818181818181818;0,005681818181818182;0,028409090909090908;0,011363636363636364;0,0;0,0;0,0;0,23295454545454544;0,08522727272727272;0,20454545454545456;0,017045454545454544;0,011363636363636364;0,0;0,0;0,0;0,0;0,0;0,0;0,0
1799;0,5339805825242718;0,04854368932038835;0,006472491909385114;0,18446601941747573;0,061488673139158574;0,0;0,025889967637540454;0,0;0,5728155339805825;0,2168284789644013;0,4886731391585761;0,10355987055016182;0,10032362459546926;0,21035598705501618;0,08414239482200647;0,10032362459546926;0,006472491909385114;0,0970873786407767;0,0;0,006472491909385114;0,0;0,003236245954692557;0,061488673139158574;0,0;0,0;0,04854368932038835;0,016181229773462782;0,04854368932038835;0,2621359223300971;0,032362459546925564;0,15210355987055016;0,1262135922330097;0,0;0,006472491909385114;0,003236245954692557;0,003236245954692557;0,038834951456310676;0,0;0,06472491909385113;0,09061488673139159;0,009708737864077669;0,009708737864077669;0,012944983818770227;0,025889967637540454;0,006472491909385114;0,006472491909385114;0,0;0,022653721682847898;0,003236245954692557;0,006472491909385114;0,0;0,0;0,0;0,0;0,10679611650485436;0,3592233009708738;0,06472491909385113;0,016181229773462782;0,045307443365695796;0,0;0,05825242718446602;0,0;0,0;0,11326860841423948;0,025889967637540454;0,0;0,032362459546925564;0,06796116504854369;0,009708737864077669;0,038834951456310676;0,038834951456310676;0,012944983818770227;0,006472491909385114;0,003236245954692557;0,0;0,0;0,13592233009708737;0,15210355987055016;0,012944983818770227;0,0;0,03559870550161812;0,0;0,06796116504854369;0,006472491909385114;0,025889967637540454;0,003236245954692557;0,0;0,0;0,0;0,4886731391585761;0,0;0,29449838187702265;0,025889967637540454;0,045307443365695796;0,003236245954692557;0,0;0,0;0,0;0,0;0,009708737864077669;0,0
18;0,4887459807073955;0,022508038585209004;0,00964630225080386;0,1639871382636656;0,06752411575562701;0,0;0,0;0,0;0,6141479099678456;0,20257234726688103;0,4630225080385852;0,09003215434083602;0,10289389067524116;0,1864951768488746;0,03215434083601286;0,15755627009646303;0,01607717041800643;0,04501607717041801;0,0;0,03536977491961415;0,0;0,01607717041800643;0,0707395498392283;0,0;0,003215434083601286;0,08360128617363344;0,006430868167202572;0,06752411575562701;0,2315112540192926;0,022508038585209004;0,11254019292604502;0,15434083601286175;0,0;0,006430868167202572;0,003215434083601286;0,003215434083601286;0,03858520900321544;0,0;0,04823151125401929;0,10289389067524116;0,05144694533762058;0,003215434083601286;0,01607717041800643;0,03536977491961415;0,0;0,00964630225080386;0,0;0,022508038585209004;0,0;0,00964630225080386;0,0;0,006430868167202572;0,006430868167202572;0,0;0,09003215434083602;0,3215434083601286;0,09003215434083602;0,03215434083601286;0,022508038585209004;0,0;0,04501607717041801;0,01607717041800643;0,04501607717041801;0,1189710610932476;0,03536977491961415;0,0;0,01607717041800643;0,028938906752411574;0,022508038585209004;0,05466237942122187;0,02572347266881029;0,04501607717041801;0,006430868167202572;0,003215434083601286;0,0;0,0;0,08681672025723473;0,1639871382636656;0,022508038585209004;0,0;0,00964630225080386;0,0;0,06752411575562701;0,00964630225080386;0,00964630225080386;0,006430868167202572;0,003215434083601286;0,0;0,0;0,39228295819935693;0,2958199356913183;0,39228295819935693;0,003215434083601286;0,012861736334405145;0,0;0,0;0,0;0,0;0,0;0,0;0,0
